date,open,high,low,close,volume
2016-07-25,22.94020351515876,23.08258487647658,22.860376795662773,22.99009521484375,137575
2016-08-01,23.329366555023356,23.329366555023356,22.352687485521415,23.09487548828125,2107799
2016-08-08,23.054955907461917,24.03782245447988,23.054955907461917,23.992919921875,1187360
2016-08-15,24.107671517225914,24.2211751445059,23.279469225864265,23.64118408203125,1488369
2016-08-22,23.53391589070379,23.732296309593377,23.28445738009637,23.49899169921875,1365447
2016-08-29,23.49899486658181,23.657449764540562,23.044980316080974,23.4565869140625,976715
2016-09-05,23.45908128204638,23.77190326806002,23.329362840248592,23.44411376953125,591387
2016-09-12,23.185353929844087,23.363473504555703,22.90595220398412,23.02569580078125,1193295
2016-09-19,23.315071538691715,23.978650506088673,23.207701370729993,23.968671875,5458039
2016-09-26,23.804024908814448,23.883853959022172,23.226192482922773,23.71920654296875,1012585
2016-10-03,23.74415097628456,24.86674689342346,23.74415097628456,24.54244140625,849367
2016-10-10,24.632246511799018,25.007054159037057,24.34785557577055,24.7669580078125,1040021
2016-10-17,24.667169600614052,24.931603255313192,24.60230851549917,24.781923828125,692981
2016-10-24,24.8218359375,24.976504663944723,24.560296500185867,24.8218359375,1121736
2016-10-31,24.617279474075502,24.766958919600892,23.52461952174017,23.61941650390625,889063
2016-11-07,23.79403955671432,24.371004536255057,23.29011881961469,23.404873046875,589939
2016-11-14,23.75911873180241,23.75911873180241,23.293316951776355,23.4547705078125,1570541
2016-11-21,23.489688251683774,23.534592073745188,23.079616862334372,23.33501953125,646487
2016-11-28,23.290129183440232,23.544584322333858,22.731325741164028,22.8510693359375,1043492
2016-12-05,22.636522290100146,23.98004396939546,22.636522290100146,23.9287548828125,588093
2016-12-12,23.983893675085614,24.358096301595168,23.794297677654107,24.220888671875,531375
2016-12-19,24.253317646376196,24.79281741903964,24.19344523087393,24.7722119140625,395637
2016-12-26,24.772215445434718,24.95183271754663,24.69213705277089,24.8769921875,1448653
2017-01-02,24.876998199111494,25.355977707156963,24.876998199111494,25.34849365234375,977614
2017-01-09,25.540570973402115,25.893020558367162,25.385900588527047,25.77756591796875,553999
2017-01-16,25.959670965152018,25.997590633508594,25.22623417255595,25.415830078125,1880776
2017-01-23,25.1813372732856,25.41982806057173,25.02167751645082,25.27613525390625,1246616
2017-01-30,25.051612775309653,25.470719621182187,24.857526877975857,25.4532568359375,1087293
2017-02-06,25.226243458581347,25.44876974848504,24.871998346722318,25.14641357421875,447372
2017-02-13,25.15140754447533,25.555546408014802,25.15140754447533,25.51064208984375,608329
2017-02-20,25.595456758770332,25.62339770563299,25.04423150286435,25.23123291015625,406914
2017-02-27,25.420830925712814,26.264034149745285,25.32659082333194,26.19917236328125,5214885
2017-03-06,26.12932304766005,26.738026009625777,26.089408099334428,26.68813232421875,513521
2017-03-13,26.503838810568574,26.97284499433993,26.50014546483118,26.72087890625,2578129
2017-03-20,26.67348247660805,26.951543205649372,26.153782868958384,26.5287890625,1124234
2017-03-27,26.224432483894187,26.96286779736762,26.224432483894187,26.4289990234375,1331969
2017-04-03,26.583671384844088,26.7183859357808,26.259358577033492,26.6410498046875,929451
2017-04-10,26.60861202696654,26.644536872942293,25.590769001745993,26.299267578125,631600
2017-04-17,26.29927391767778,26.342583028003084,25.60055425409459,25.85521484375,823742
2017-04-24,25.211574209506367,27.20235554922397,25.211574209506367,26.8830322265625,525295
2017-05-01,26.88302994896928,27.776137291371935,26.88302994896928,27.773642578125,472511
2017-05-08,27.79111891964206,27.826044921875,27.383233107850184,27.826044921875,1197384
2017-05-15,27.73624647580713,28.25155382911926,27.255765252856133,27.8659716796875,1063537
2017-05-22,27.97073325690175,28.50460205078125,27.924729658977054,28.50460205078125,1453398
2017-05-29,28.504604235130284,28.766649110180097,27.995682542152284,28.66925537109375,818378
2017-06-05,28.61935296997389,28.863834890393818,28.08872692687497,28.6642578125,2483977
2017-06-12,28.704291796108112,28.889082087880052,27.487003384511983,27.96073486328125,2073838
2017-06-19,28.20526048256859,28.499798719115756,27.922759431660907,28.1004638671875,893487
2017-06-26,28.255167386722306,28.389905910113598,27.391842773881795,27.42178466796875,473272
2017-07-03,27.486657319761413,27.76112466772562,27.321976910982883,27.661318359375,1015244
2017-07-10,27.766118766711603,28.301020710094434,27.667211578862364,27.87840087890625,1766219
2017-07-17,27.855940530203252,28.399884908166733,27.806037376261646,28.12042724609375,1075031
2017-07-24,28.03558308071636,28.18529249552973,27.78107707553364,27.908330078125,4007657
2017-07-31,27.910843083971187,28.484729541088424,27.771114207455685,28.45229248046875,1739642
2017-08-07,28.564567299793374,28.649402667385353,27.811190443669087,28.00066162109375,782272
2017-08-14,28.145374963570074,28.69281346191178,27.997912138564764,28.35995849609375,1140882
2017-08-21,28.23519907361983,28.74421114599686,28.00744044053374,28.60947265625,8023118
2017-08-28,28.609478176528892,28.759187638467814,28.255165783273426,28.41984619140625,764916
2017-09-04,28.444799314341637,28.64625894270916,28.160351321198217,28.32503173828125,1690857
2017-09-11,28.560164975285552,28.684925437347783,27.61336221480529,27.6618896484375,2380724
2017-09-18,27.796630272184828,28.08607453713756,27.708298892499545,28.01121826171875,808987
2017-09-25,27.751723527694605,28.2807080078125,27.688595206799782,28.2807080078125,1400570
2017-10-02,28.25075870922305,28.999321473113437,28.25075870922305,28.9943310546875,528643
2017-10-09,28.909499996696223,29.11730174576115,28.674950281549542,28.76477783203125,3107736
2017-10-16,28.729840156676026,29.084159880685753,28.600089271827397,28.8271533203125,1520074
2017-10-23,28.81467533471487,29.009301648891157,28.465346052859996,28.7473046875,746083
2017-10-30,28.749805103183075,29.32869373223519,28.667762903679964,29.1340673828125,734737
2017-11-06,29.109104224212565,29.11409464153199,28.33059912238209,28.3705224609375,515224
2017-11-13,28.630029738618486,28.67494350324243,28.268972487879356,28.3530615234375,837262
2017-11-20,28.300667381588713,28.69491049975932,28.280705704719317,28.67245361328125,420166
2017-11-27,28.625039720152994,28.769761852629358,27.93636198629994,28.01121826171875,1140639
2017-12-04,28.37053144588027,28.415445215979286,28.01122128508812,28.32561767578125,1024228
2017-12-11,28.420739080490666,28.510567579779313,28.036472722422577,28.281005859375,913978
2017-12-18,28.495591934914124,28.670258435390828,28.315934962995225,28.42073486328125,529849
2017-12-25,28.420727962999944,28.530518308072114,28.256042445391696,28.3084423828125,206919
