date,open,high,low,close,volume
2026-06-04 08:00:00,51.87,51.9791015625,51.74,51.924072265625,0
2026-06-04 09:00:00,51.88419921875,52.0469970703125,51.84666015625,51.944677734375,20221
2026-06-04 10:00:00,51.911611328125,52.1469970703125,51.87,52.13,34899
2026-06-04 11:00:00,52.054658203125,52.0919921875,51.95,51.9722021484375,7362
2026-06-04 12:00:00,51.99,52.811162109375,51.95,52.803369140625,24032
2026-06-04 13:00:00,52.657060546875,52.78,52.4,52.69,22601
2026-06-04 14:00:00,52.94,53.053349609375,52.62482421875,52.74333984375,21301
2026-06-04 15:00:00,52.5864306640625,52.5864306640625,51.84,52.01,47746
2026-06-04 16:00:00,52.0222119140625,52.2575,52.0222119140625,52.12,46510
2026-06-05 08:00:00,51.42,51.48,51.27,51.42,83077
2026-06-05 09:00:00,51.3,51.49,51.235712890625,51.34,28696
2026-06-05 10:00:00,51.3018408203125,51.5118408203125,51.3018408203125,51.4301513671875,86897
2026-06-05 11:00:00,51.4418408203125,51.5018408203125,51.365625,51.47,5637
2026-06-05 12:00:00,51.47,51.55,51.21,51.5,38242
2026-06-05 13:00:00,51.6043017578125,51.8972412109375,50.65,50.7327587890625,109671
2026-06-05 14:00:00,50.65,50.7169970703125,49.46,49.46,78467
2026-06-05 15:00:00,49.42,49.64505859375,48.947998046875,49.32,91608
2026-06-05 16:00:00,49.3458984375,49.392548828125,48.85,49.09,48966
2026-06-08 08:00:00,47.79,48.186982421875,47.7366162109375,47.7966015625,0
2026-06-08 09:00:00,47.8055810546875,47.89,47.66,47.873369140625,55466
2026-06-08 10:00:00,47.9424560546875,48.08,47.63798828125,47.8737109375,40257
2026-06-08 11:00:00,47.8469970703125,48.06,47.746572265625,47.8644189453125,49291
2026-06-08 12:00:00,47.89,48.8,47.85,48.7366015625,37095
2026-06-08 13:00:00,48.76,49.14,48.599970703125,49.14,38147
2026-06-08 14:00:00,49.1069970703125,49.1069970703125,48.47,48.47,8001
2026-06-08 15:00:00,48.4546923828125,48.8,48.283740234375,48.8,38299
2026-06-08 16:00:00,48.8046923828125,48.9546923828125,48.65,48.8969970703125,11061
2026-06-09 08:00:00,48.69,48.7164599609375,48.5346923828125,48.6846728515625,2685
2026-06-09 09:00:00,48.66,48.9743310546875,48.55,48.676201171875,37864
2026-06-09 10:00:00,48.6743017578125,48.7343017578125,48.53666015625,48.61,15549
2026-06-09 11:00:00,48.62,48.7543017578125,48.45,48.7543017578125,30958
2026-06-09 12:00:00,48.75,48.76,48.626630859375,48.7,14936
2026-06-09 13:00:00,48.7044189453125,48.7436083984375,48.577998046875,48.7,3990
2026-06-09 14:00:00,48.78,48.98,48.225517578125,48.34,30608
2026-06-09 15:00:00,48.3066015625,48.34,46.37,46.9243994140625,62242
2026-06-09 16:00:00,46.93,47.073779296875,46.6566015625,46.6566015625,11406
2026-06-10 08:00:00,46.15,46.1958203125,45.75419921875,45.76,43241
2026-06-10 09:00:00,45.7027587890625,45.7027587890625,45.17,45.3869970703125,48666
2026-06-10 10:00:00,45.34,45.657998046875,45.302001953125,45.4459619140625,36519
2026-06-10 11:00:00,45.4543408203125,45.8448779296875,45.4,45.8,22005
2026-06-10 12:00:00,45.83,45.84,45.4,45.4419091796875,35438
2026-06-10 13:00:00,45.4,46.2,45.05,45.64,45677
2026-06-10 14:00:00,45.62,46.6469970703125,45.499150390625,46.51330078125,43002
2026-06-10 15:00:00,46.56,46.57,45.745048828125,45.82,31087
2026-06-10 16:00:00,45.89,46.0349609375,45.67,45.9914990234375,10731
2026-06-11 08:00:00,45.59,45.8648486328125,45.48,45.807998046875,5870
2026-06-11 09:00:00,45.8,45.953310546875,45.7233740234375,45.79,27391
2026-06-11 10:00:00,45.7652392578125,45.79,45.583359375,45.6269970703125,21194
2026-06-11 11:00:00,45.65669921875,45.68,45.495439453125,45.55,20161
2026-06-11 12:00:00,45.44,45.553359375,45.23,45.48,19953
2026-06-11 13:00:00,45.36,45.485439453125,44.79,45.21,34646
2026-06-11 14:00:00,45.27,45.7466650390625,45.19,45.6230029296875,15322
2026-06-11 15:00:00,45.6330029296875,45.84,45.2930029296875,45.69,26474
2026-06-11 16:00:00,45.6369970703125,45.84,45.54,45.67,13075
2026-06-12 08:00:00,47.19,47.217001953125,46.83,47.104599609375,41540
2026-06-12 09:00:00,47.094599609375,47.7535888671875,47.094599609375,47.51,22804
2026-06-12 10:00:00,47.5272021484375,47.9169970703125,47.514541015625,47.714541015625,100816
2026-06-12 11:00:00,47.65,47.7463623046875,47.3672314453125,47.574541015625,28450
2026-06-12 12:00:00,47.6,47.81,47.4272021484375,47.7069970703125,51028
2026-06-12 13:00:00,47.69,47.6973486328125,47.24,47.27,38927
2026-06-12 14:00:00,47.25,47.5669970703125,47.025390625,47.025390625,60854
2026-06-12 15:00:00,47.08,47.59,47.07,47.57,20206
2026-06-12 16:00:00,47.5569970703125,48.2369970703125,47.49451171875,48.05,10630
2026-06-15 08:00:00,49.66,49.893671875,49.584541015625,49.8036865234375,0
