date,open,high,low,close,volume
2016-06-06,21.866877647694064,21.91856321986334,21.228283000442215,21.28565673828125,2049122
2016-06-13,21.11354444477394,21.289955608514436,20.12671549342444,20.372674560546876,1964090
2016-06-20,20.64852094554159,20.997819269898265,19.4175135867326,20.845625,4415414
2016-06-27,21.032733270802336,22.262512920279196,20.588625735546962,22.2203466796875,1401073
2016-07-04,22.220360072169868,22.294091343151152,21.655415923683496,22.2902197265625,2983355
2016-07-11,22.385023887606437,22.764261920477164,22.260274534688435,22.56216796875,2488553
2016-07-18,22.579639644908916,22.89400810847339,22.409980474096336,22.7867236328125,1861345
2016-07-25,22.704380353291832,23.086303389475994,22.687914414672804,22.993798828125,309658
2016-08-01,23.33311763727992,23.33311763727992,22.356281529500947,23.0985888671875,2107799
2016-08-08,23.058664875692877,24.04168954146035,23.058664875692877,23.99677978515625,1187360
2016-08-15,24.11155775166192,24.22507967609286,23.283221951418568,23.6449951171875,1488369
2016-08-22,23.537715474576203,23.736127922263876,23.28821668854084,23.50278564453125,1365447
2016-08-29,23.50278588781506,23.66126634881964,23.048698092530312,23.46037109375,976715
2016-09-05,23.462862991751898,23.775735406080543,23.333123638756252,23.44789306640625,591387
2016-09-12,23.18841455660042,23.366557644325372,22.90897594778406,23.0287353515625,1193295
2016-09-19,23.318830897246272,23.98251686115249,23.211443416750946,23.97253662109375,5458039
2016-09-26,23.80785937253497,23.88770128197965,23.22993386669223,23.72302734375,1012585
2016-10-03,23.747975045840267,24.8707517605522,23.747975045840267,24.54639404296875,849367
2016-10-10,24.636216499519193,25.011084554635833,24.35177972810485,24.77094970703125,1040021
2016-10-17,24.671142816023252,24.935619063848744,24.606271283537755,24.78591552734375,692981
2016-10-24,24.82584716796875,24.980540889015387,24.564265465652042,24.82584716796875,1121736
2016-10-31,24.621246427109735,24.770949992738696,23.528410398018323,23.62322265625,889063
2016-11-07,23.797871766164597,24.374929670264947,23.293869868831276,23.408642578125,589939
2016-11-14,23.76295201486386,23.76295201486386,23.29707508263652,23.4585546875,1570541
2016-11-21,23.49348031047881,23.538391381590596,23.0833427212377,23.33878662109375,646487
2016-11-28,23.293871609750273,23.548367636334948,22.734978374897654,22.8547412109375,1043492
2016-12-05,22.64016677920077,23.98390476602132,22.64016677920077,23.932607421875,588093
2016-12-12,23.98750061154599,24.361759514368114,23.797876100782776,24.22453125,531375
2016-12-19,24.25722095242872,24.796807551676416,24.19733890111641,24.77619873046875,395637
2016-12-26,24.77620005693677,24.955846220491594,24.696108783661387,24.88099365234375,1448653
2017-01-02,24.88100430241087,25.360060943612524,24.88100430241087,25.35257568359375,977614
2017-01-09,25.54468804389985,25.89719444277833,25.38999272657989,25.78172119140625,553999
2017-01-16,25.963857798102698,26.00178358222697,25.23030271520416,25.41992919921875,1880776
2017-01-23,25.185394265904897,25.423923476701002,25.02570878611315,25.28020751953125,1246616
2017-01-30,25.055649616496066,25.474823997652347,24.861532443972482,25.4573583984375,1087293
2017-02-06,25.230309058779763,25.45287121224474,24.876006854829335,25.15046630859375,447372
2017-02-13,25.155463384922623,25.559667418681546,25.155463384922623,25.514755859375,608329
2017-02-20,25.599585332676238,25.627530786442808,25.04827116356081,25.235302734375,406914
2017-02-27,25.424931449069227,26.2682706865359,25.330676145228495,26.2033984375,5214885
2017-03-06,26.133532342859063,26.742333363639816,26.09361096444721,26.692431640625,513521
2017-03-13,26.507788400942953,26.976864475809037,26.504094504824806,26.72486083984375,2578129
2017-03-20,26.67779051402782,26.95589615269153,26.158006969630904,26.53307373046875,1124234
2017-03-27,26.22865976245398,26.967214108885337,26.22865976245398,26.43325927734375,1331969
2017-04-03,26.587951696963668,26.722687938671253,26.263586670630588,26.64533935546875,929451
2017-04-10,26.612905101135638,26.648835743280998,25.59489785556435,26.3035107421875,631600
2017-04-17,26.303517940613997,26.346834039910103,25.604685521740016,25.85938720703125,823742
2017-04-24,25.215640559207095,27.206742990064726,25.215640559207095,26.8873681640625,525295
2017-05-01,26.887370996909524,27.780622557497278,26.887370996909524,27.77812744140625,472511
2017-05-08,27.795593277040467,27.83052490234375,27.38764179581999,27.83052490234375,1197384
2017-05-15,27.74068859021794,28.25607847287384,27.260130415521996,27.8704345703125,1063537
2017-05-22,27.975232345124333,28.50918701171875,27.929221347527854,28.50918701171875,1453398
2017-05-29,28.509196847450262,28.771283942715158,28.000193157893126,28.67387451171875,818378
2017-06-05,28.62396731192885,28.868488650541913,28.09325571518322,28.66887939453125,2483977
2017-06-12,28.70381559334843,28.888602819458708,27.48654737650593,27.96027099609375,2073838
2017-06-19,28.209808631210045,28.504394362574043,27.927262026503207,28.1049951171875,893487
2017-06-26,28.259718113768198,28.39447833790662,27.396254455399795,27.426201171875,473272
2017-07-03,27.491082326526698,27.765593860288313,27.32637540626973,27.665771484375,1015244
2017-07-10,27.770585566907947,28.30557356121226,27.671662467629034,27.8828857421875,1766219
2017-07-17,27.860424324638142,28.404456257885286,27.81051313810171,28.12495361328125,1075031
2017-07-24,28.04010801383689,28.189841591696467,27.785560931475608,27.91283447265625,4007657
2017-07-31,27.915331212951774,28.48930995235629,27.775579867705456,28.45686767578125,1739642
2017-08-07,28.569164898956846,28.654013921193442,27.815666783344636,28.00516845703125,782272
2017-08-14,28.149905849270855,28.69743247510303,28.00241928547343,28.36452392578125,1140882
2017-08-21,28.239750557524694,28.748844682103613,28.011955209990436,28.61408447265625,8023118
2017-08-28,28.614088815315657,28.76382240409282,28.259719321876375,28.42442626953125,764916
2017-09-04,28.44937914471294,28.650871209622355,28.16488535326581,28.32959228515625,1690857
2017-09-11,28.564172867594824,28.68895083748647,27.617237240812656,27.665771484375,2380724
2017-09-18,27.801112273022728,28.090603208720268,27.712766650556432,28.01573486328125,808987
2017-09-25,27.756191583313342,28.28526123046875,27.69305309869487,28.28526123046875,1400570
2017-10-02,28.255309344661008,29.003992687126857,28.255309344661008,28.99900146484375,528643
2017-10-09,28.914154645719933,29.121989852444404,28.679567166288056,28.7694091796875,3107736
2017-10-16,28.734470469064444,29.08884729784742,28.60469867260871,28.83179931640625,1520074
2017-10-23,28.819315089022222,29.013972742030855,28.469929557981075,28.75193359375,746083
2017-10-30,28.75443318684896,29.333415004185266,28.67237778036367,29.13875732421875,734737
2017-11-06,29.113798527512095,29.118789749615217,28.335167879425022,28.37509765625,515224
2017-11-13,28.634639765920642,28.679560762590203,28.273524377491864,28.357626953125,837262
2017-11-20,28.305224217594205,28.699530814876862,28.28525932659255,28.6770703125,420166
2017-11-27,28.62965529588121,28.774400763729982,27.940866517842228,28.01573486328125,1140639
2017-12-04,28.37509922406638,28.420020225476513,28.01573121278533,28.33017822265625,1024228
2017-12-11,28.42501547688716,28.514857492441852,28.04069129923654,28.28526123046875,913978
2017-12-18,28.500186524294886,28.674881187753787,28.32050058473716,28.4253173828125,529849
2017-12-25,28.42531150148744,28.535119552941822,28.26059942430586,28.3130078125,206919
2018-01-01,28.31302047097378,28.984347267508987,28.12584757231155,28.9768603515625,658036
2018-01-08,29.069190460582874,29.15903342560528,28.919452185545527,29.02926025390625,578488
2018-01-15,29.054210309094533,29.198957276791447,28.814629121182403,29.1415576171875,482673
2018-01-22,29.07417990179139,29.17400541218381,28.60000872742741,28.94440673828125,3561488
2018-01-29,28.97436271228792,29.05921442048928,28.150802015039424,28.168271484375,1812301
2018-02-05,27.876271229501427,28.031000756469115,26.878016216806653,26.9079638671875,2321435
2018-02-12,27.342213003999472,27.88127087264349,27.177500877469356,27.81638427734375,657893
2018-02-19,27.91619842837555,27.91619842837555,27.491940093597808,27.6716259765625,397985
2018-02-26,27.70157578081869,27.981087176084607,27.08764896621676,27.122587890625,1041227
2018-03-05,26.98782911446165,27.826363475702557,26.98782911446165,27.773955078125,972021
